1.0000000000 0.0100000000 -0.0020452505
1.0000000000 0.0610256410 0.0387222147
1.0000000000 0.1120512821 0.0454539821
1.0000000000 0.1630769231 0.0492324426
1.0000000000 0.2141025641 0.0529557929
1.0000000000 0.2651282051 0.0585441678
1.0000000000 0.3161538462 0.0663830942
1.0000000000 0.3671794872 0.0761628713
1.0000000000 0.4182051282 0.0874563749
1.0000000000 0.4692307692 0.0998947168
1.0000000000 0.5202564103 0.1132280388
1.0000000000 0.5712820513 0.1270773345
1.0000000000 0.6223076923 0.1411711437
1.0000000000 0.6733333333 0.1553055054
1.0000000000 0.7243589744 0.1692179469
1.0000000000 0.7753846154 0.1827724032
1.0000000000 0.8264102564 0.1957892729
1.0000000000 0.8774358974 0.2081478023
1.0000000000 0.9284615385 0.2198318002
1.0000000000 0.9794871795 0.2306560339
1.0000000000 1.0305128205 0.2405346039
1.0000000000 1.0815384615 0.2495395127
1.0000000000 1.1325641026 0.2575577879
1.0000000000 1.1835897436 0.2646892858
1.0000000000 1.2346153846 0.2709165965
1.0000000000 1.2856410256 0.2762550291
1.0000000000 1.3366666667 0.2807431771
1.0000000000 1.3876923077 0.2843877119
1.0000000000 1.4387179487 0.2872878077
1.0000000000 1.4897435897 0.2894393369
1.0000000000 1.5407692308 0.2909127364
1.0000000000 1.5917948718 0.2917337667
1.0000000000 1.6428205128 0.2919790458
1.0000000000 1.6938461538 0.2916392826
1.0000000000 1.7448717949 0.2908067821
1.0000000000 1.7958974359 0.2894944694
1.0000000000 1.8469230769 0.2877426543
1.0000000000 1.8979487179 0.2855654377
1.0000000000 1.9489743590 0.2830287138
1.0000000000 2.0000000000 0.2802033592
2.1384383409 0.0100000000 -0.0197169520
2.1384383409 0.0610256410 0.0786498076
2.1384383409 0.1120512821 0.1279035311
2.1384383409 0.1630769231 0.1733494938
2.1384383409 0.2141025641 0.2022013477
2.1384383409 0.2651282051 0.2204856732
2.1384383409 0.3161538462 0.2321133301
2.1384383409 0.3671794872 0.2407417252
2.1384383409 0.4182051282 0.2489418489
2.1384383409 0.4692307692 0.2581863575
2.1384383409 0.5202564103 0.2691882678
2.1384383409 0.5712820513 0.2821356676
2.1384383409 0.6223076923 0.2968600482
2.1384383409 0.6733333333 0.3129033149
2.1384383409 0.7243589744 0.3298008475
2.1384383409 0.7753846154 0.3471055705
2.1384383409 0.8264102564 0.3643923599
2.1384383409 0.8774358974 0.3812613956
2.1384383409 0.9284615385 0.3973256945
2.1384383409 0.9794871795 0.4123396636
2.1384383409 1.0305128205 0.4260639023
2.1384383409 1.0815384615 0.4383311853
2.1384383409 1.1325641026 0.4490306898
2.1384383409 1.1835897436 0.4581350121
2.1384383409 1.2346153846 0.4655883020
2.1384383409 1.2856410256 0.4714156413
2.1384383409 1.3366666667 0.4756027120
2.1384383409 1.3876923077 0.4781865442
2.1384383409 1.4387179487 0.4792270856
2.1384383409 1.4897435897 0.4787209298
2.1384383409 1.5407692308 0.4767298649
2.1384383409 1.5917948718 0.4733685723
2.1384383409 1.6428205128 0.4687052918
2.1384383409 1.6938461538 0.4628518006
2.1384383409 1.7448717949 0.4560309710
2.1384383409 1.7958974359 0.4486485627
2.1384383409 1.8469230769 0.4408022575
2.1384383409 1.8979487179 0.4325796506
2.1384383409 1.9489743590 0.4240597633
2.1384383409 2.0000000000 0.4153133817
3.2768766818 0.0100000000 -0.1398026808
3.2768766818 0.0610256410 0.0947298803
3.2768766818 0.1120512821 0.1599712250
3.2768766818 0.1630769231 0.2352935050
3.2768766818 0.2141025641 0.3165031994
3.2768766818 0.2651282051 0.3928080340
3.2768766818 0.3161538462 0.4460371481
3.2768766818 0.3671794872 0.4823221334
3.2768766818 0.4182051282 0.5094922214
3.2768766818 0.4692307692 0.5296781117
3.2768766818 0.5202564103 0.5448978068
3.2768766818 0.5712820513 0.5568211674
3.2768766818 0.6223076923 0.5666708883
3.2768766818 0.6733333333 0.5753107208
3.2768766818 0.7243589744 0.5832884654
3.2768766818 0.7753846154 0.5908019438
3.2768766818 0.8264102564 0.5978856249
3.2768766818 0.8774358974 0.6044229424
3.2768766818 0.9284615385 0.6102000979
3.2768766818 0.9794871795 0.6149960794
3.2768766818 1.0305128205 0.6186277062
3.2768766818 1.0815384615 0.6208015454
3.2768766818 1.1325641026 0.6213863924
3.2768766818 1.1835897436 0.6202800894
3.2768766818 1.2346153846 0.6174905268
3.2768766818 1.2856410256 0.6133699378
3.2768766818 1.3366666667 0.6080088890
3.2768766818 1.3876923077 0.6015021631
3.2768766818 1.4387179487 0.5939559198
3.2768766818 1.4897435897 0.5854827655
3.2768766818 1.5407692308 0.5761976413
3.2768766818 1.5917948718 0.5662145210
3.2768766818 1.6428205128 0.5556438586
3.2768766818 1.6938461538 0.5445907024
3.2768766818 1.7448717949 0.5331533805
3.2768766818 1.7958974359 0.5214226641
3.2768766818 1.8469230769 0.5094813195
3.2768766818 1.8979487179 0.4974039677
3.2768766818 1.9489743590 0.4852571811
3.2768766818 2.0000000000 0.4730997570
4.4153150228 0.0100000000 0.2150975301
4.4153150228 0.0610256410 0.1018366359
4.4153150228 0.1120512821 0.1779592742
4.4153150228 0.1630769231 0.2645436883
4.4153150228 0.2141025641 0.3558470875
4.4153150228 0.2651282051 0.4547103756
4.4153150228 0.3161538462 0.5524340440
4.4153150228 0.3671794872 0.6482114582
4.4153150228 0.4182051282 0.7290527459
4.4153150228 0.4692307692 0.7889903955
4.4153150228 0.5202564103 0.8340873874
4.4153150228 0.5712820513 0.8705442447
4.4153150228 0.6223076923 0.8992082359
4.4153150228 0.6733333333 0.9209823786
4.4153150228 0.7243589744 0.9366919584
4.4153150228 0.7753846154 0.9470802355
4.4153150228 0.8264102564 0.9527786892
4.4153150228 0.8774358974 0.9542872825
4.4153150228 0.9284615385 0.9520654483
4.4153150228 0.9794871795 0.9466881168
4.4153150228 1.0305128205 0.9386316970
4.4153150228 1.0815384615 0.9282618451
4.4153150228 1.1325641026 0.9159044391
4.4153150228 1.1835897436 0.9018520435
4.4153150228 1.2346153846 0.8863685896
4.4153150228 1.2856410256 0.8696927653
4.4153150228 1.3366666667 0.8520405361
4.4153150228 1.3876923077 0.8336070900
4.4153150228 1.4387179487 0.8145683985
4.4153150228 1.4897435897 0.7950825257
4.4153150228 1.5407692308 0.7752907781
4.4153150228 1.5917948718 0.7553187634
4.4153150228 1.6428205128 0.7352774050
4.4153150228 1.6938461538 0.7152639406
4.4153150228 1.7448717949 0.6953629148
4.4153150228 1.7958974359 0.6756471689
4.4153150228 1.8469230769 0.6561788212
4.4153150228 1.8979487179 0.6370102277
4.4153150228 1.9489743590 0.6181849158
4.4153150228 2.0000000000 0.5997384802
5.5537533637 0.0100000000 0.1076559122
5.5537533637 0.0610256410 0.1053207009
5.5537533637 0.1120512821 0.1869369975
5.5537533637 0.1630769231 0.2823532999
5.5537533637 0.2141025641 0.3824826340
5.5537533637 0.2651282051 0.4905178822
5.5537533637 0.3161538462 0.6042054300
5.5537533637 0.3671794872 0.7185062122
5.5537533637 0.4182051282 0.8360281746
5.5537533637 0.4692307692 0.9453508695
5.5537533637 0.5202564103 1.0458123553
5.5537533637 0.5712820513 1.1324702874
5.5537533637 0.6223076923 1.2008682989
5.5537533637 0.6733333333 1.2506595015
5.5537533637 0.7243589744 1.2908807312
5.5537533637 0.7753846154 1.3218382041
5.5537533637 0.8264102564 1.3441051957
5.5537533637 0.8774358974 1.3583019240
5.5537533637 0.9284615385 1.3651154842
5.5537533637 0.9794871795 1.3652719435
5.5537533637 1.0305128205 1.3595114006
5.5537533637 1.0815384615 1.3485675589
5.5537533637 1.1325641026 1.3331511095
5.5537533637 1.1835897436 1.3139367524
5.5537533637 1.2346153846 1.2915537546
5.5537533637 1.2856410256 1.2665798008
5.5537533637 1.3366666667 1.2395377309
5.5537533637 1.3876923077 1.2108946694
5.5537533637 1.4387179487 1.1810630313
5.5537533637 1.4897435897 1.1504029129
5.5537533637 1.5407692308 1.1192254311
5.5537533637 1.5917948718 1.0877966386
5.5537533637 1.6428205128 1.0563417178
5.5537533637 1.6938461538 1.0250492265
5.5537533637 1.7448717949 0.9940752377
5.5537533637 1.7958974359 0.9635472662
5.5537533637 1.8469230769 0.9335679208
5.5537533637 1.8979487179 0.9042182507
5.5537533637 1.9489743590 0.8755607751
5.5537533637 2.0000000000 0.8476421975
6.6921917046 0.0100000000 0.0891310377
6.6921917046 0.0610256410 0.1087546686
6.6921917046 0.1120512821 0.1938106358
6.6921917046 0.1630769231 0.2911072906
6.6921917046 0.2141025641 0.3978779572
6.6921917046 0.2651282051 0.5116318323
6.6921917046 0.3161538462 0.6322803517
6.6921917046 0.3671794872 0.7573157454
6.6921917046 0.4182051282 0.8863111965
6.6921917046 0.4692307692 1.0191034011
6.6921917046 0.5202564103 1.1499415691
6.6921917046 0.5712820513 1.2740903528
6.6921917046 0.6223076923 1.3884356036
6.6921917046 0.6733333333 1.4919992191
6.6921917046 0.7243589744 1.5806079007
6.6921917046 0.7753846154 1.6488560861
6.6921917046 0.8264102564 1.6992439187
6.6921917046 0.8774358974 1.7383289859
