# x   y       bcdens
0.0 0.0 2.2759963865
0.0 0.1 2.2747434957
0.0 0.2 2.2709849101
0.0 0.3 2.2647209015
0.0 0.4 2.2559519616
0.0 0.5 2.2446788608
0.0 0.6 2.2309027330
0.0 0.7 2.2146251895
0.0 0.8 2.1958484638
0.0 0.9 2.1745755928
0.0 1.0 2.1508106381
0.0 1.1 2.1245589546
0.0 1.2 2.0958275122
0.0 1.3 2.0646252790
0.0 1.4 2.0309636754
0.0 1.5 1.9948571086
0.0 1.6 1.9563235988
0.0 1.7 1.9153855101
0.0 1.8 1.8720703968
0.0 1.9 1.8264119808
0.0 2.0 1.7784512703
0.0 2.1 1.7282378326
0.0 2.2 1.6758312298
0.0 2.3 1.6213026222
0.0 2.4 1.5647365377
0.0 2.5 1.5062327986
0.0 2.6 1.4459085823
0.0 2.7 1.3839005769
0.0 2.8 1.3203671751
0.0 2.9 1.2554906194
0.0 3.0 1.1894789861
0.0 3.1 1.1225678600
0.0 3.2 1.0550215163
0.0 3.3 0.9871333923
0.0 3.4 0.9192256035
0.0 3.5 0.8516472434
0.0 3.6 0.7847712096
0.0 3.7 0.7189893371
0.0 3.8 0.6547056884
0.0 3.9 0.5923279707
0.0 4.0 0.5322572086
0.0 4.1 0.4748760044
0.0 4.2 0.4205359305
0.0 4.3 0.3695448143
0.0 4.4 0.3221548348
0.0 4.5 0.2785524285
0.0 4.6 0.2388509624
0.0 4.7 0.2030869509
0.0 4.8 0.1712202909
0.0 4.9 0.1431385911
0.0 5.0 0.1186652465
0.0 5.1 0.0975705188
0.0 5.2 0.0795846010
0.0 5.3 0.0644115121
0.0 5.4 0.0517426932
0.0 5.5 0.0412693431
0.0 5.6 0.0326927988
0.0 5.7 0.0257325667
0.0 5.8 0.0201319070
0.0 5.9 0.0156611117
0.0 6.0 0.0121187864
0.0 6.1 0.0093315376
0.0 6.2 0.0071524911
0.0 6.3 0.0054590422
0.0 6.4 0.0041501816
0.0 6.5 0.0031436689
0.0 6.6 0.0023732516
0.0 6.7 0.0017860642
0.0 6.8 0.0013402834
0.0 6.9 0.0010030759
0.0 7.0 0.0007488445
0.0 7.1 0.0005577578
0.0 7.2 0.0004145377
0.0 7.3 0.0003074742
0.0 7.4 0.0002276330
0.0 7.5 0.0001682265
0.0 7.6 0.0001241170
0.0 7.7 0.0000914297
0.0 7.8 0.0000672512
0.0 7.9 0.0000493972
0.0 8.0 0.0000362347
0.0 8.1 0.0000265458
0.0 8.2 0.0000194241
0.0 8.3 0.0000141966
0.0 8.4 0.0000103644
0.0 8.5 0.0000075586
0.0 8.6 0.0000055067
0.0 8.7 0.0000040079
0.0 8.8 0.0000029142
0.0 8.9 0.0000021171
0.0 9.0 0.0000015366
0.0 9.1 0.0000011143
0.0 9.2 0.0000008074
0.0 9.3 0.0000005846
0.0 9.4 0.0000004229
0.0 9.5 0.0000003057
0.0 9.6 0.0000002208
0.0 9.7 0.0000001594
0.0 9.8 0.0000001150
0.0 9.9 0.0000000829
0.0 10.0 0.0000000597
0.0 10.1 0.0000000430
0.0 10.2 0.0000000309
0.0 10.3 0.0000000222
0.0 10.4 0.0000000160
0.0 10.5 0.0000000115
0.0 10.6 0.0000000082
0.0 10.7 0.0000000059
0.0 10.8 0.0000000042
0.0 10.9 0.0000000030
0.0 11.0 0.0000000022
0.0 11.1 0.0000000016
0.0 11.2 0.0000000011
0.0 11.3 0.0000000008
0.0 11.4 0.0000000006
0.0 11.5 0.0000000004
0.0 11.6 0.0000000003
0.0 11.7 0.0000000002
0.0 11.8 0.0000000001
0.0 11.9 0.0000000001
0.0 12.0 0.0000000001
0.0 12.1 0.0000000001
0.0 12.2 0.0000000000
0.0 12.3 0.0000000000
0.0 12.4 0.0000000000
0.0 12.5 0.0000000000
0.0 12.6 0.0000000000
0.0 12.7 0.0000000000
0.0 12.8 0.0000000000
0.0 12.9 0.0000000000
0.0 13.0 0.0000000000
0.0 13.1 0.0000000000
0.0 13.2 0.0000000000
0.0 13.3 0.0000000000
0.0 13.4 0.0000000000
0.0 13.5 0.0000000000
0.0 13.6 0.0000000000
0.0 13.7 0.0000000000
0.0 13.8 0.0000000000
0.0 13.9 0.0000000000
0.0 14.0 0.0000000000
0.0 14.1 0.0000000000
0.0 14.2 0.0000000000
